month,region,district,industry,age_group,payment_amount,transaction_count,avg_ticket,event_participation,revisit_rate,merchant_count
2025-05,수원시 팔달구,고등동,생활용품,40대,719986,31,23225,미참여,0.376,23
2025-05,수원시 팔달구,고등동,생활용품,50대,1027739,38,27045,참여,0.528,14
2025-05,수원시 팔달구,고등동,생활용품,60대 이상,1329649,66,20146,참여,0.37,12
2025-05,수원시 팔달구,고등동,의류/잡화,20대,1214948,28,43391,참여,0.387,19
2025-05,수원시 팔달구,고등동,의류/잡화,30대,827757,22,37625,미참여,0.295,20
2025-05,수원시 팔달구,고등동,의류/잡화,40대,921260,22,41875,참여,0.36,22
2025-05,수원시 팔달구,고등동,의류/잡화,50대,608798,20,30439,미참여,0.198,12
2025-05,수원시 팔달구,고등동,의류/잡화,60대 이상,405510,11,36864,참여,0.385,16
2025-05,수원시 팔달구,고등동,미용/생활서비스,20대,809703,23,35204,참여,0.382,21
2025-05,수원시 팔달구,고등동,미용/생활서비스,30대,824724,23,35857,참여,0.348,17
2025-05,수원시 팔달구,고등동,미용/생활서비스,40대,699186,23,30399,참여,0.431,22
2025-05,수원시 팔달구,고등동,미용/생활서비스,50대,1236478,34,36367,미참여,0.445,12
2025-05,수원시 팔달구,고등동,미용/생활서비스,60대 이상,958204,31,30909,참여,0.377,12
2025-05,수원시 팔달구,고등동,교육/학원,20대,2229025,23,96914,참여,0.275,6
2025-05,수원시 팔달구,고등동,교육/학원,30대,2230335,25,89213,미참여,0.312,15
2025-05,수원시 팔달구,고등동,교육/학원,40대,2097344,26,80667,참여,0.228,12
2025-05,수원시 팔달구,고등동,교육/학원,50대,1627449,19,85655,미참여,0.373,14
2025-05,수원시 팔달구,고등동,교육/학원,60대 이상,2171561,23,94415,참여,0.549,25
2025-05,수원시 팔달구,고등동,병원/약국,20대,576843,22,26220,미참여,0.397,16
2025-05,수원시 팔달구,고등동,병원/약국,30대,798794,27,29584,참여,0.257,14
2025-05,수원시 팔달구,고등동,병원/약국,40대,810605,33,24563,참여,0.473,18
2025-05,수원시 팔달구,고등동,병원/약국,50대,899609,35,25703,미참여,0.476,22
2025-05,수원시 팔달구,고등동,병원/약국,60대 이상,976350,45,21696,참여,0.379,17
2025-05,수원시 팔달구,고등동,편의점/마트,20대,822744,65,12657,미참여,0.303,14
2025-05,수원시 팔달구,고등동,편의점/마트,30대,391301,29,13493,참여,0.434,13
2025-05,수원시 팔달구,고등동,편의점/마트,40대,326250,28,11651,참여,0.448,26
2025-05,수원시 팔달구,고등동,편의점/마트,50대,354292,31,11428,참여,0.376,28
2025-05,수원시 팔달구,고등동,편의점/마트,60대 이상,383975,31,12386,참여,0.566,19
2025-05,수원시 팔달구,인계동,한식/분식,20대,788676,62,12720,참여,0.613,32
2025-05,수원시 팔달구,인계동,한식/분식,30대,612026,46,13304,미참여,0.442,16
2025-05,수원시 팔달구,인계동,한식/분식,40대,1012574,66,15342,참여,0.46,27
2025-05,수원시 팔달구,인계동,한식/분식,50대,1034590,60,17243,미참여,0.586,26
2025-05,수원시 팔달구,인계동,한식/분식,60대 이상,570777,33,17296,미참여,0.413,29
2025-05,수원시 팔달구,인계동,카페/디저트,20대,463992,66,7030,참여,0.361,10
2025-05,수원시 팔달구,인계동,카페/디저트,30대,322305,43,7495,미참여,0.262,13
2025-05,수원시 팔달구,인계동,카페/디저트,40대,333660,39,8555,참여,0.244,11
2025-05,수원시 팔달구,인계동,카페/디저트,50대,221769,26,8529,참여,0.366,31
2025-05,수원시 팔달구,인계동,카페/디저트,60대 이상,324159,33,9823,참여,0.382,22
2025-05,수원시 팔달구,인계동,신선식품,20대,683031,27,25297,참여,0.539,25
2025-05,수원시 팔달구,인계동,신선식품,30대,1336043,50,26720,미참여,0.429,19
2025-05,수원시 팔달구,인계동,신선식품,40대,1242589,40,31064,미참여,0.465,42
2025-05,수원시 팔달구,인계동,신선식품,50대,1037881,36,28830,참여,0.452,16
2025-05,수원시 팔달구,인계동,신선식품,60대 이상,1909371,61,31301,미참여,0.509,28
2025-05,수원시 팔달구,인계동,생활용품,20대,675345,26,25974,참여,0.303,27
2025-05,수원시 팔달구,인계동,생활용품,30대,1114919,58,19222,미참여,0.312,12
2025-05,수원시 팔달구,인계동,생활용품,40대,633106,32,19784,미참여,0.333,20
2025-05,수원시 팔달구,인계동,생활용품,50대,1032561,54,19121,미참여,0.25,18
2025-05,수원시 팔달구,인계동,생활용품,60대 이상,728169,31,23489,참여,0.47,20
2025-05,수원시 팔달구,인계동,의류/잡화,20대,1402142,33,42489,미참여,0.429,22
2025-05,수원시 팔달구,인계동,의류/잡화,30대,867423,23,37714,참여,0.196,14
2025-05,수원시 팔달구,인계동,의류/잡화,40대,723996,18,40222,참여,0.263,16
2025-05,수원시 팔달구,인계동,의류/잡화,50대,618662,17,36391,미참여,0.309,19
2025-05,수원시 팔달구,인계동,의류/잡화,60대 이상,898175,21,42770,참여,0.373,8
2025-05,수원시 팔달구,인계동,미용/생활서비스,20대,715095,22,32504,참여,0.296,18
2025-05,수원시 팔달구,인계동,미용/생활서비스,30대,1178241,33,35704,미참여,0.319,19
2025-05,수원시 팔달구,인계동,미용/생활서비스,40대,779751,23,33902,미참여,0.292,25
2025-05,수원시 팔달구,인계동,미용/생활서비스,50대,479636,18,26646,참여,0.371,26
2025-05,수원시 팔달구,인계동,미용/생활서비스,60대 이상,1144077,36,31779,미참여,0.393,23
2025-05,수원시 팔달구,인계동,교육/학원,20대,1450903,20,72545,참여,0.321,21
2025-05,수원시 팔달구,인계동,교육/학원,30대,2122197,21,101057,참여,0.353,18
2025-05,수원시 팔달구,인계동,교육/학원,40대,1764669,18,98037,참여,0.325,17
2025-05,수원시 팔달구,인계동,교육/학원,50대,965282,13,74252,미참여,0.365,20
2025-05,수원시 팔달구,인계동,교육/학원,60대 이상,1519752,16,94984,참여,0.421,15
2025-05,수원시 팔달구,인계동,병원/약국,20대,570595,21,27171,미참여,0.304,10
2025-05,수원시 팔달구,인계동,병원/약국,30대,971553,42,23132,참여,0.437,18
2025-05,수원시 팔달구,인계동,병원/약국,40대,670577,23,29155,참여,0.416,23
2025-05,수원시 팔달구,인계동,병원/약국,50대,1449466,52,27874,참여,0.291,22
2025-05,수원시 팔달구,인계동,병원/약국,60대 이상,1076453,42,25629,참여,0.397,13
2025-05,수원시 팔달구,인계동,편의점/마트,20대,625427,46,13596,참여,0.474,17
2025-05,수원시 팔달구,인계동,편의점/마트,30대,373003,33,11303,참여,0.527,2
2025-05,수원시 팔달구,인계동,편의점/마트,40대,229503,22,10431,참여,0.362,22
2025-05,수원시 팔달구,인계동,편의점/마트,50대,399137,38,10503,참여,0.419,21
2025-05,수원시 팔달구,인계동,편의점/마트,60대 이상,569544,38,14988,미참여,0.417,1
2025-05,수원시 영통구,영통동,한식/분식,20대,577017,32,18031,참여,0.489,16
2025-05,수원시 영통구,영통동,한식/분식,30대,739164,45,16425,참여,0.359,20
2025-05,수원시 영통구,영통동,한식/분식,40대,550373,44,12508,미참여,0.366,29
2025-05,수원시 영통구,영통동,한식/분식,50대,543630,41,13259,참여,0.394,14
2025-05,수원시 영통구,영통동,한식/분식,60대 이상,451073,35,12887,참여,0.381,16
2025-05,수원시 영통구,영통동,카페/디저트,20대,490198,52,9426,참여,0.244,13
2025-05,수원시 영통구,영통동,카페/디저트,30대,408529,49,8337,미참여,0.184,20
2025-05,수원시 영통구,영통동,카페/디저트,40대,206408,29,7117,참여,0.211,31
2025-05,수원시 영통구,영통동,카페/디저트,50대,245895,27,9107,참여,0.422,23
2025-05,수원시 영통구,영통동,카페/디저트,60대 이상,321429,36,8928,미참여,0.267,22
2025-05,수원시 영통구,영통동,신선식품,20대,1313989,38,34578,참여,0.654,26
2025-05,수원시 영통구,영통동,신선식품,30대,1214200,39,31133,미참여,0.408,19
2025-05,수원시 영통구,영통동,신선식품,40대,2745164,88,31195,미참여,0.298,19
2025-05,수원시 영통구,영통동,신선식품,50대,1971529,72,27382,참여,0.53,13
2025-05,수원시 영통구,영통동,신선식품,60대 이상,1739696,55,31630,참여,0.457,19
2025-05,수원시 영통구,영통동,생활용품,20대,728134,32,22754,참여,0.262,25
2025-05,수원시 영통구,영통동,생활용품,30대,785513,42,18702,미참여,0.285,22
2025-05,수원시 영통구,영통동,생활용품,40대,746777,38,19652,미참여,0.289,26
2025-05,수원시 영통구,영통동,생활용품,50대,1280426,53,24158,미참여,0.451,19
2025-05,수원시 영통구,영통동,생활용품,60대 이상,1242665,50,24853,미참여,0.338,12
2025-05,수원시 영통구,영통동,의류/잡화,20대,1011201,28,36114,미참여,0.372,21
2025-05,수원시 영통구,영통동,의류/잡화,30대,968575,25,38743,미참여,0.293,12
2025-05,수원시 영통구,영통동,의류/잡화,40대,1026112,27,38004,참여,0.391,16
2025-05,수원시 영통구,영통동,의류/잡화,50대,1170958,30,39031,참여,0.189,10
2025-05,수원시 영통구,영통동,의류/잡화,60대 이상,853738,21,40654,참여,0.48,17
2025-05,수원시 영통구,영통동,미용/생활서비스,20대,1065787,33,32296,미참여,0.304,18
2025-05,수원시 영통구,영통동,미용/생활서비스,30대,1036579,28,37020,참여,0.304,28
2025-05,수원시 영통구,영통동,미용/생활서비스,40대,698347,22,31743,참여,0.361,13
2025-05,수원시 영통구,영통동,미용/생활서비스,50대,1083964,36,30110,참여,0.424,27
2025-05,수원시 영통구,영통동,미용/생활서비스,60대 이상,850982,31,27451,참여,0.294,22
2025-05,수원시 영통구,영통동,교육/학원,20대,2211544,27,81909,미참여,0.518,9
2025-05,수원시 영통구,영통동,교육/학원,30대,2996777,31,96670,참여,0.392,27
2025-05,수원시 영통구,영통동,교육/학원,40대,3555016,45,79000,참여,0.316,31
2025-05,수원시 영통구,영통동,교육/학원,50대,3180212,31,102587,참여,0.169,27
2025-05,수원시 영통구,영통동,교육/학원,60대 이상,2135177,24,88965,참여,0.473,20
2025-05,수원시 영통구,영통동,병원/약국,20대,912747,35,26078,참여,0.263,25
2025-05,수원시 영통구,영통동,병원/약국,30대,357085,17,21005,참여,0.257,21
2025-05,수원시 영통구,영통동,병원/약국,40대,849728,29,29300,미참여,0.323,22
2025-05,수원시 영통구,영통동,병원/약국,50대,1721894,62,27772,참여,0.123,18
2025-05,수원시 영통구,영통동,병원/약국,60대 이상,1377997,58,23758,참여,0.301,14
2025-05,수원시 영통구,영통동,편의점/마트,20대,653979,44,14863,참여,0.499,8
2025-05,수원시 영통구,영통동,편의점/마트,30대,740542,50,14810,참여,0.478,34
2025-05,수원시 영통구,영통동,편의점/마트,40대,426587,34,12546,참여,0.388,9
2025-05,수원시 영통구,영통동,편의점/마트,50대,293232,26,11278,참여,0.486,30
2025-05,수원시 영통구,영통동,편의점/마트,60대 이상,586702,40,14667,참여,0.541,14
2025-05,수원시 영통구,광교동,한식/분식,20대,813025,46,17674,미참여,0.365,13
2025-05,수원시 영통구,광교동,한식/분식,30대,363927,28,12997,참여,0.299,24
2025-05,수원시 영통구,광교동,한식/분식,40대,371233,23,16140,참여,0.294,12
2025-05,수원시 영통구,광교동,한식/분식,50대,498721,38,13124,미참여,0.506,11
2025-05,수원시 영통구,광교동,한식/분식,60대 이상,363975,21,17332,참여,0.337,18
2025-05,수원시 영통구,광교동,카페/디저트,20대,365330,49,7455,참여,0.301,27
2025-05,수원시 영통구,광교동,카페/디저트,30대,668197,70,9545,참여,0.462,26
2025-05,수원시 영통구,광교동,카페/디저트,40대,485223,54,8985,미참여,0.303,35
2025-05,수원시 영통구,광교동,카페/디저트,50대,239963,32,7498,참여,0.391,39
2025-05,수원시 영통구,광교동,카페/디저트,60대 이상,371966,37,10053,참여,0.407,24
2025-05,수원시 영통구,광교동,신선식품,20대,1476982,47,31425,참여,0.246,28
2025-05,수원시 영통구,광교동,신선식품,30대,1849821,56,33032,미참여,0.4,25
2025-05,수원시 영통구,광교동,신선식품,40대,752745,30,25091,참여,0.505,24
2025-05,수원시 영통구,광교동,신선식품,50대,1291290,46,28071,참여,0.434,18
2025-05,수원시 영통구,광교동,신선식품,60대 이상,1323656,38,34833,참여,0.386,29
2025-05,수원시 영통구,광교동,생활용품,20대,755485,37,20418,참여,0.499,31
2025-05,수원시 영통구,광교동,생활용품,30대,805299,31,25977,참여,0.479,14
2025-05,수원시 영통구,광교동,생활용품,40대,1188926,54,22017,참여,0.535,14
2025-05,수원시 영통구,광교동,생활용품,50대,550722,26,21181,미참여,0.306,20
2025-05,수원시 영통구,광교동,생활용품,60대 이상,1073290,45,23850,미참여,0.362,19
2025-05,수원시 영통구,광교동,의류/잡화,20대,1221622,29,42124,참여,0.449,17
2025-05,수원시 영통구,광교동,의류/잡화,30대,578607,16,36162,참여,0.296,14
2025-05,수원시 영통구,광교동,의류/잡화,40대,805424,27,29830,참여,0.237,17
2025-05,수원시 영통구,광교동,의류/잡화,50대,1042026,24,43417,참여,0.209,19
2025-05,수원시 영통구,광교동,의류/잡화,60대 이상,647674,21,30841,참여,0.367,24
2025-05,수원시 영통구,광교동,미용/생활서비스,20대,1615496,50,32309,참여,0.286,19
2025-05,수원시 영통구,광교동,미용/생활서비스,30대,892665,28,31880,참여,0.413,15
2025-05,수원시 영통구,광교동,미용/생활서비스,40대,908742,25,36349,참여,0.399,11
2025-05,수원시 영통구,광교동,미용/생활서비스,50대,799398,23,34756,참여,0.37,17
2025-05,수원시 영통구,광교동,미용/생활서비스,60대 이상,1149115,31,37068,참여,0.461,8
2025-05,수원시 영통구,광교동,교육/학원,20대,3499676,35,99990,참여,0.316,10
2025-05,수원시 영통구,광교동,교육/학원,30대,4369180,44,99299,참여,0.457,36
2025-05,수원시 영통구,광교동,교육/학원,40대,5902509,62,95201,참여,0.384,29
2025-05,수원시 영통구,광교동,교육/학원,50대,3662048,35,104629,참여,0.266,22
2025-05,수원시 영통구,광교동,교육/학원,60대 이상,2087642,22,94892,미참여,0.299,15
2025-05,수원시 영통구,광교동,병원/약국,20대,975194,39,25004,미참여,0.455,13
2025-05,수원시 영통구,광교동,병원/약국,30대,529536,23,23023,참여,0.334,18
2025-05,수원시 영통구,광교동,병원/약국,40대,818085,37,22110,참여,0.363,22
2025-05,수원시 영통구,광교동,병원/약국,50대,1138637,39,29195,참여,0.321,21
2025-05,수원시 영통구,광교동,병원/약국,60대 이상,1736252,59,29428,참여,0.249,29
2025-05,수원시 영통구,광교동,편의점/마트,20대,733589,52,14107,미참여,0.434,19
2025-05,수원시 영통구,광교동,편의점/마트,30대,621392,43,14450,미참여,0.573,23
2025-05,수원시 영통구,광교동,편의점/마트,40대,158622,14,11330,미참여,0.612,24
2025-05,수원시 영통구,광교동,편의점/마트,50대,399161,32,12473,참여,0.558,24
2025-05,수원시 영통구,광교동,편의점/마트,60대 이상,317850,27,11772,참여,0.446,20
2025-05,수원시 영통구,매탄동,한식/분식,20대,615043,35,17572,미참여,0.495,28
2025-05,수원시 영통구,매탄동,한식/분식,30대,633671,37,17126,미참여,0.31,20
2025-05,수원시 영통구,매탄동,한식/분식,40대,686437,45,15254,참여,0.321,24
2025-05,수원시 영통구,매탄동,한식/분식,50대,356351,28,12726,참여,0.305,25
2025-05,수원시 영통구,매탄동,한식/분식,60대 이상,956166,53,18040,미참여,0.324,6
2025-05,수원시 영통구,매탄동,카페/디저트,20대,482335,57,8462,참여,0.282,40
2025-05,수원시 영통구,매탄동,카페/디저트,30대,262418,28,9372,참여,0.291,14
2025-05,수원시 영통구,매탄동,카페/디저트,40대,319714,34,9403,미참여,0.313,27
2025-05,수원시 영통구,매탄동,카페/디저트,50대,307979,39,7896,참여,0.326,1
2025-05,수원시 영통구,매탄동,카페/디저트,60대 이상,393463,40,9836,참여,0.3,30
2025-05,수원시 영통구,매탄동,신선식품,20대,793306,31,25590,참여,0.463,19
