month,region,district,gender,age_group,industry,transaction_count,payment_amount,source_date,avg_ticket,source
2025-11,수원시 영통구,망포1동,여,50대,음료/식품,826,2908805,2026-01-20,3522,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,50대,의류,8,15571,2026-01-20,1946,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,50대,의원,97,1067135,2026-01-20,11001,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,50대,일반/휴게 음식,1584,6039705,2026-01-20,3813,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,50대,일반유통,712,2228987,2026-01-20,3131,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,50대,자동차 정비/유지,6,15563,2026-01-20,2594,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,50대,전자상거래,2,2835,2026-01-20,1418,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,50대,학원,140,6223826,2026-01-20,44456,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,가구,1,40000,2026-01-20,40000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,기타의료,26,128469,2026-01-20,4941,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,레저/스포츠 서비스,11,145370,2026-01-20,13215,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,문화/취미,4,14470,2026-01-20,3618,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,미용/위생,75,826591,2026-01-20,11021,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,서적/문구/학습자재,5,4505,2026-01-20,901,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,신변잡화,7,25145,2026-01-20,3592,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,약국,98,212981,2026-01-20,2173,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,용역서비스,22,180709,2026-01-20,8214,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,음료/식품,938,3061645,2026-01-20,3264,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,의류,9,33615,2026-01-20,3735,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,의원,101,886453,2026-01-20,8777,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,일반/휴게 음식,618,2244100,2026-01-20,3631,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,일반유통,514,1615881,2026-01-20,3144,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,자동차 정비/유지,2,5279,2026-01-20,2640,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,학원,25,708451,2026-01-20,28338,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,회원정보미상,14,202250,2026-01-20,14446,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,회원정보미상,14,202250,2026-01-20,14446,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,가구,1,20000,2026-01-20,20000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,신변잡화,1,3500,2026-01-20,3500,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,음료/식품,4,89050,2026-01-20,22262,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,의류,1,28000,2026-01-20,28000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,일반/휴게 음식,4,58500,2026-01-20,14625,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포1동,여,60대 이상,일반유통,1,3200,2026-01-20,3200,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,레저/스포츠 서비스,3,17540,2026-01-20,5847,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,미용/위생,13,76845,2026-01-20,5911,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,서적/문구/학습자재,26,100707,2026-01-20,3873,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,약국,17,16345,2026-01-20,961,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,음료/식품,86,96162,2026-01-20,1118,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,의원,24,532462,2026-01-20,22186,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,일반/휴게 음식,143,360927,2026-01-20,2524,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,일반유통,183,241013,2026-01-20,1317,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,자동차판매,1,6632,2026-01-20,6632,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,전자제품,4,461,2026-01-20,115,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,10대,학원,45,957359,2026-01-20,21275,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,기타의료,9,21882,2026-01-20,2431,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,레저/문화 용품,1,8978,2026-01-20,8978,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,레저/스포츠 서비스,14,612536,2026-01-20,43753,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,문화/취미,13,153992,2026-01-20,11846,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,미용/위생,70,1528938,2026-01-20,21842,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,서적/문구/학습자재,35,408916,2026-01-20,11683,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,신변잡화,2,3112,2026-01-20,1556,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,약국,78,274870,2026-01-20,3524,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,용역서비스,13,217360,2026-01-20,16720,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,음료/식품,157,911587,2026-01-20,5806,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,의원,57,2006758,2026-01-20,35206,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,일반/휴게 음식,563,4046279,2026-01-20,7187,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,일반유통,239,837541,2026-01-20,3504,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,자동차판매,1,1211,2026-01-20,1211,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,전자제품,1,12000,2026-01-20,12000,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,직물/침구류,1,61014,2026-01-20,61014,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,20대,학원,19,509713,2026-01-20,26827,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,기타유통,1,2099,2026-01-20,2099,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,기타의료,42,166959,2026-01-20,3975,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,레저/문화 용품,15,91085,2026-01-20,6072,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,레저/스포츠 서비스,311,1148698,2026-01-20,3694,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,문화/취미,28,135450,2026-01-20,4838,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,미용/위생,213,2254152,2026-01-20,10583,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,병원,6,26848,2026-01-20,4475,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,서적/문구/학습자재,105,457843,2026-01-20,4360,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,신변잡화,18,22822,2026-01-20,1268,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,약국,870,1921527,2026-01-20,2209,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,용역서비스,63,411320,2026-01-20,6529,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,음료/식품,978,2977758,2026-01-20,3045,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,의류,1,11996,2026-01-20,11996,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,의원,474,5947310,2026-01-20,12547,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,일반/휴게 음식,2418,6770673,2026-01-20,2800,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,일반유통,1243,2753962,2026-01-20,2216,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,자동차 정비/유지,2,19106,2026-01-20,9553,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,자동차판매,3,181575,2026-01-20,60525,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,전자제품,2,786,2026-01-20,393,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,직물/침구류,2,52692,2026-01-20,26346,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,30대,학원,141,4473557,2026-01-20,31727,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,40대,기타유통,2,77247,2026-01-20,38624,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,40대,기타의료,67,278842,2026-01-20,4162,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,40대,레저/문화 용품,27,161549,2026-01-20,5983,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
2025-11,수원시 영통구,망포2동,남,40대,레저/스포츠 서비스,395,3188707,2026-01-20,8073,공공데이터포털_경기도 수원시_지역화폐 결제 정보_20260120
